candidate_id,recommended_semantic,action,object,area_capability,value_type,allowed_or_range,official_primary_source_path,official_primary_type,official_primary_datatype,official_primary_unit,official_primary_description,official_auxiliary_source,source_group_key,raw_actuator_nodes,android_auxiliary_candidates,current_coverage_status,current_intent_ids,user_controllable,suspected_duplicate,recommend_add_to_understandable_space,complete_safety_contract
VCC-087,SET HVAC Temperature,SET,HVAC,按官方路径区域归并,连续数值,,Vehicle.Cabin.HVAC.Station.Row1.Driver.Temperature; Vehicle.Cabin.HVAC.Station.Row2.Driver.Temperature; Vehicle.Cabin.HVAC.Station.Row3.Driver.Temperature; Vehicle.Cabin.HVAC.Station.Row4.Driver.Temperature,actuator,float,Celsius,Temperature,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.HVAC.Station.Driver.Temperature,4,HVAC_FAN_SPEED; HVAC_FAN_DIRECTION; HVAC_TEMPERATURE_CURRENT; HVAC_TEMPERATURE_SET; HVAC_DEFROSTER; HVAC_AC_ON; HVAC_MAX_AC_ON; HVAC_MAX_DEFROST_ON; HVAC_RECIRC_ON; HVAC_DUAL_ON; HVAC_AUTO_ON; HVAC_SEAT_TEMPERATURE; HVAC_SIDE_MIRROR_HEAT; HVAC_STEERING_WHEEL_HEAT; HVAC_TEMPERATURE_DISPLAY_UNITS; HVAC_ACTUAL_FAN_SPEED_RPM; HVAC_POWER_ON; HVAC_FAN_DIRECTION_AVAILABLE; HVAC_AUTO_RECIRC_ON; HVAC_SEAT_VENTILATION; HVAC_ELECTRIC_DEFROSTER_ON; HVAC_TEMPERATURE_VALUE_SUGGESTION,疑似重复,HVAC_SET_AIRFLOW_DIRECTION; HVAC_SET_FAN_SPEED; HVAC_SET_TEMPERATURE; REFRIGERATOR_SET_TEMPERATURE,是,是,是,否/待审
VCC-088,SET_MODE HVAC AirDistribution,SET_MODE,HVAC,按官方路径区域归并,枚举,DOWN; MIDDLE; UP,Vehicle.Cabin.HVAC.Station.Row1.Passenger.AirDistribution; Vehicle.Cabin.HVAC.Station.Row2.Passenger.AirDistribution; Vehicle.Cabin.HVAC.Station.Row3.Passenger.AirDistribution; Vehicle.Cabin.HVAC.Station.Row4.Passenger.AirDistribution,actuator,string,,Direction of airstream,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.HVAC.Station.Passenger.AirDistribution,4,HVAC_FAN_SPEED; HVAC_FAN_DIRECTION; HVAC_TEMPERATURE_CURRENT; HVAC_TEMPERATURE_SET; HVAC_DEFROSTER; HVAC_AC_ON; HVAC_MAX_AC_ON; HVAC_MAX_DEFROST_ON; HVAC_RECIRC_ON; HVAC_DUAL_ON; HVAC_AUTO_ON; HVAC_SEAT_TEMPERATURE; HVAC_SIDE_MIRROR_HEAT; HVAC_STEERING_WHEEL_HEAT; HVAC_TEMPERATURE_DISPLAY_UNITS; HVAC_ACTUAL_FAN_SPEED_RPM; HVAC_POWER_ON; HVAC_FAN_DIRECTION_AVAILABLE; HVAC_AUTO_RECIRC_ON; HVAC_SEAT_VENTILATION; HVAC_ELECTRIC_DEFROSTER_ON; HVAC_TEMPERATURE_VALUE_SUGGESTION,缺失候选,,否,否,是,否/待审
VCC-089,SET HVAC FanSpeed,SET,HVAC,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.HVAC.Station.Row1.Passenger.FanSpeed; Vehicle.Cabin.HVAC.Station.Row2.Passenger.FanSpeed; Vehicle.Cabin.HVAC.Station.Row3.Passenger.FanSpeed; Vehicle.Cabin.HVAC.Station.Row4.Passenger.FanSpeed,actuator,uint8,percent,"Fan Speed, 0 = off. 100 = max",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.HVAC.Station.Passenger.FanSpeed,4,HVAC_FAN_SPEED; HVAC_FAN_DIRECTION; HVAC_TEMPERATURE_CURRENT; HVAC_TEMPERATURE_SET; HVAC_DEFROSTER; HVAC_AC_ON; HVAC_MAX_AC_ON; HVAC_MAX_DEFROST_ON; HVAC_RECIRC_ON; HVAC_DUAL_ON; HVAC_AUTO_ON; HVAC_SEAT_TEMPERATURE; HVAC_SIDE_MIRROR_HEAT; HVAC_STEERING_WHEEL_HEAT; HVAC_TEMPERATURE_DISPLAY_UNITS; HVAC_ACTUAL_FAN_SPEED_RPM; HVAC_POWER_ON; HVAC_FAN_DIRECTION_AVAILABLE; HVAC_AUTO_RECIRC_ON; HVAC_SEAT_VENTILATION; HVAC_ELECTRIC_DEFROSTER_ON; HVAC_TEMPERATURE_VALUE_SUGGESTION,已覆盖-正式,CRUISE_SET_SPEED,是,否,保持现有映射,是
VCC-090,SET HVAC Temperature,SET,HVAC,按官方路径区域归并,连续数值,,Vehicle.Cabin.HVAC.Station.Row1.Passenger.Temperature; Vehicle.Cabin.HVAC.Station.Row2.Passenger.Temperature; Vehicle.Cabin.HVAC.Station.Row3.Passenger.Temperature; Vehicle.Cabin.HVAC.Station.Row4.Passenger.Temperature,actuator,float,Celsius,Temperature,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.HVAC.Station.Passenger.Temperature,4,HVAC_FAN_SPEED; HVAC_FAN_DIRECTION; HVAC_TEMPERATURE_CURRENT; HVAC_TEMPERATURE_SET; HVAC_DEFROSTER; HVAC_AC_ON; HVAC_MAX_AC_ON; HVAC_MAX_DEFROST_ON; HVAC_RECIRC_ON; HVAC_DUAL_ON; HVAC_AUTO_ON; HVAC_SEAT_TEMPERATURE; HVAC_SIDE_MIRROR_HEAT; HVAC_STEERING_WHEEL_HEAT; HVAC_TEMPERATURE_DISPLAY_UNITS; HVAC_ACTUAL_FAN_SPEED_RPM; HVAC_POWER_ON; HVAC_FAN_DIRECTION_AVAILABLE; HVAC_AUTO_RECIRC_ON; HVAC_SEAT_VENTILATION; HVAC_ELECTRIC_DEFROSTER_ON; HVAC_TEMPERATURE_VALUE_SUGGESTION,疑似重复,HVAC_SET_AIRFLOW_DIRECTION; HVAC_SET_FAN_SPEED; HVAC_SET_TEMPERATURE; REFRIGERATOR_SET_TEMPERATURE,是,是,是,否/待审
VCC-091,SET Infotainment Brightness,SET,Infotainment,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Infotainment.HMI.Brightness,actuator,float,percent,"Brightness of the HMI, relative to supported range. 0 = Lowest brightness possible. 100 = Maximum Brightness possible.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.HMI.Brightness,1,,疑似重复,AMBIENT_LIGHT_SET_BRIGHTNESS; DISPLAY_SET_BRIGHTNESS; READING_LIGHT_SET_BRIGHTNESS; INTERIOR_LIGHT_SET_BRIGHTNESS,是,是,是,否/待审
VCC-092,SET_MODE Infotainment DateFormat,SET_MODE,Infotainment,按官方路径区域归并,枚举,DD_MM_YY; DD_MM_YYYY; MM_DD_YY; MM_DD_YYYY; YYYY_MM_DD; YY_MM_DD,Vehicle.Cabin.Infotainment.HMI.DateFormat,actuator,string,,Date format used in the current HMI,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.HMI.DateFormat,1,,缺失候选,,否,否,是,否/待审
VCC-093,SET_MODE Infotainment DayNightMode,SET_MODE,Infotainment,按官方路径区域归并,枚举,DAY; NIGHT,Vehicle.Cabin.Infotainment.HMI.DayNightMode,actuator,string,,Current display theme,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.HMI.DayNightMode,1,,缺失候选,,否,否,是,否/待审
VCC-094,SET Infotainment DisplayOffDuration,SET,Infotainment,按官方路径区域归并,连续数值,,Vehicle.Cabin.Infotainment.HMI.DisplayOffDuration,actuator,uint16,s,Duration in seconds before the display is turned off. Value shall be 0 if screen never shall turn off.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.HMI.DisplayOffDuration,1,,已覆盖-已知,DISPLAY_SET_BRIGHTNESS,是,否,保持现有映射,否/待审
VCC-095,SET_MODE Infotainment DistanceUnit,SET_MODE,Infotainment,按官方路径区域归并,枚举,KILOMETERS; MILES,Vehicle.Cabin.Infotainment.HMI.DistanceUnit,actuator,string,,Distance unit used in the current HMI,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.HMI.DistanceUnit,1,,缺失候选,,否,否,是,否/待审
VCC-096,SET_MODE Infotainment EVEconomyUnits,SET_MODE,Infotainment,按官方路径区域归并,枚举,KILOMETERS_PER_KILOWATT_HOUR; KILOWATT_HOURS_PER_100_KILOMETERS; KILOWATT_HOURS_PER_100_MILES; MILES_PER_KILOWATT_HOUR; WATT_HOURS_PER_KILOMETER; WATT_HOURS_PER_MILE,Vehicle.Cabin.Infotainment.HMI.EVEconomyUnits,actuator,string,,EV fuel economy unit used in the current HMI,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.HMI.EVEconomyUnits,1,,缺失候选,,否,否,是,否/待审
VCC-097,SET_MODE Infotainment EVEnergyUnits,SET_MODE,Infotainment,按官方路径区域归并,枚举,AMPERE_HOURS; KILOWATT_HOURS; WATT_HOURS,Vehicle.Cabin.Infotainment.HMI.EVEnergyUnits,actuator,string,,EV energy unit used in the current HMI,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.HMI.EVEnergyUnits,1,,缺失候选,,否,否,是,否/待审
VCC-098,SET_MODE Infotainment FontSize,SET_MODE,Infotainment,按官方路径区域归并,枚举,EXTRA_LARGE; LARGE; STANDARD,Vehicle.Cabin.Infotainment.HMI.FontSize,actuator,string,,Font size used in the current HMI,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.HMI.FontSize,1,,缺失候选,,否,否,是,否/待审
VCC-099,SET_MODE Infotainment FuelEconomyUnits,SET_MODE,Infotainment,按官方路径区域归并,枚举,KILOMETERS_PER_LITER; LITERS_PER_100_KILOMETERS; MILES_PER_LITER; MPG_UK; MPG_US,Vehicle.Cabin.Infotainment.HMI.FuelEconomyUnits,actuator,string,,Fuel economy unit used in the current HMI,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.HMI.FuelEconomyUnits,1,,缺失候选,,否,否,是,否/待审
VCC-100,SET_MODE Infotainment FuelVolumeUnit,SET_MODE,Infotainment,按官方路径区域归并,枚举,GALLON_UK; GALLON_US; LITER,Vehicle.Cabin.Infotainment.HMI.FuelVolumeUnit,actuator,string,,Fuel volume unit used in the current HMI,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.HMI.FuelVolumeUnit,1,,缺失候选,,否,否,是,否/待审
VCC-101,SET_MODE Infotainment SpeedUnit,SET_MODE,Infotainment,按官方路径区域归并,枚举,KILOMETERS_PER_HOUR; METERS_PER_SECOND; MILES_PER_HOUR,Vehicle.Cabin.Infotainment.HMI.SpeedUnit,actuator,string,,Speed unit used in the current HMI,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.HMI.SpeedUnit,1,,缺失候选,,否,否,是,否/待审
VCC-102,SET_MODE Infotainment TemperatureUnit,SET_MODE,Infotainment,按官方路径区域归并,枚举,C; F,Vehicle.Cabin.Infotainment.HMI.TemperatureUnit,actuator,string,,Temperature unit used in the current HMI,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.HMI.TemperatureUnit,1,,缺失候选,,否,否,是,否/待审
VCC-103,SET_MODE Infotainment TimeFormat,SET_MODE,Infotainment,按官方路径区域归并,枚举,HR_12; HR_24,Vehicle.Cabin.Infotainment.HMI.TimeFormat,actuator,string,,Time format used in the current HMI,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.HMI.TimeFormat,1,,缺失候选,,否,否,是,否/待审
VCC-104,SET_MODE Infotainment TirePressureUnit,SET_MODE,Infotainment,按官方路径区域归并,枚举,BAR; KPA; PSI,Vehicle.Cabin.Infotainment.HMI.TirePressureUnit,actuator,string,,Tire pressure unit used in the current HMI,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.HMI.TirePressureUnit,1,,缺失候选,,否,否,是,否/待审
VCC-105,SET_MODE Infotainment Action,SET_MODE,Infotainment,按官方路径区域归并,枚举,FAST_BACKWARD; FAST_FORWARD; PLAY; SKIP_BACKWARD; SKIP_FORWARD; STOP; UNKNOWN,Vehicle.Cabin.Infotainment.Media.Action,actuator,string,,Tells if the media was,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.Media.Action,1,,缺失候选,,否,否,是,否/待审
VCC-106,SET Infotainment PlaybackRate,SET,Infotainment,按官方路径区域归并,连续数值,,Vehicle.Cabin.Infotainment.Media.Played.PlaybackRate,actuator,float,,Current playback rate of media being played.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.Media.Played.PlaybackRate,1,,已覆盖-已知,MEDIA_VOLUME_SET,是,否,保持现有映射,否/待审
VCC-107,SET_MODE Infotainment Source,SET_MODE,Infotainment,按官方路径区域归并,枚举,AM; AUX; BEEP; BLUETOOTH; CD; DAB; DISK; DVD; FM; INTERNET; SIRIUS_XM; TV; UNKNOWN; USB; VOICE,Vehicle.Cabin.Infotainment.Media.Played.Source,actuator,string,,Media selected for playback,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.Media.Played.Source,1,,缺失候选,,否,否,是,否/待审
VCC-108,SET_MODE Infotainment SelectedURI,SET_MODE,Infotainment,按官方路径区域归并,枚举,,Vehicle.Cabin.Infotainment.Media.SelectedURI,actuator,string,,URI of suggested media that was selected,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.Media.SelectedURI,1,,缺失候选,,否,否,是,否/待审
VCC-109,SET Infotainment Volume,SET,Infotainment,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Infotainment.Media.Volume,actuator,uint8,percent,Current Media Volume,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.Media.Volume,1,,已覆盖-已知,MEDIA_VOLUME_SET,是,否,保持现有映射,否/待审
VCC-110,SET Infotainment Latitude,SET,Infotainment,按官方路径区域归并,连续数值,-90..90,Vehicle.Cabin.Infotainment.Navigation.DestinationSet.Latitude,actuator,double,degrees,Latitude of destination in WGS 84 geodetic coordinates.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.Navigation.DestinationSet.Latitude,1,,缺失候选,,否,否,是,否/待审
VCC-111,SET Infotainment Longitude,SET,Infotainment,按官方路径区域归并,连续数值,-180..180,Vehicle.Cabin.Infotainment.Navigation.DestinationSet.Longitude,actuator,double,degrees,Longitude of destination in WGS 84 geodetic coordinates.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.Navigation.DestinationSet.Longitude,1,,缺失候选,,否,否,是,否/待审
VCC-112,SET_MODE Infotainment GuidanceVoice,SET_MODE,Infotainment,按官方路径区域归并,枚举,ETC; STANDARD_FEMALE; STANDARD_MALE,Vehicle.Cabin.Infotainment.Navigation.GuidanceVoice,actuator,string,,Navigation guidance state that was selected.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.Navigation.GuidanceVoice,1,,缺失候选,,否,否,是,否/待审
VCC-113,SET_MODE Infotainment Mute,SET_MODE,Infotainment,按官方路径区域归并,枚举,ALERT_ONLY; MUTED; UNMUTED,Vehicle.Cabin.Infotainment.Navigation.Mute,actuator,string,,Navigation mute state that was selected.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.Navigation.Mute,1,,缺失候选,,否,否,是,否/待审
VCC-114,SET Infotainment Volume,SET,Infotainment,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Infotainment.Navigation.Volume,actuator,uint8,percent,Current navigation volume,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.Navigation.Volume,1,,已覆盖-已知,MEDIA_VOLUME_SET,是,否,保持现有映射,否/待审
VCC-115,SET Infotainment PowerOptimizeLevel,SET,Infotainment,按官方路径区域归并,连续数值,0..10,Vehicle.Cabin.Infotainment.PowerOptimizeLevel,actuator,uint8,,"Power optimization level for this branch/subsystem. A higher number indicates more aggressive power optimization. Level 0 indicates that all functionality is enabled, no power optimization enabled. Level 10 indicates most aggressive power optimization mode, only essential functionality enabled.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.PowerOptimizeLevel,1,,疑似重复,FRAGRANCE_SET_LEVEL; SEAT_HEATING_SET_LEVEL; SEAT_MASSAGE_SET_LEVEL; SEAT_VENTILATION_SET_LEVEL,是,是,是,否/待审
VCC-116,SET_MODE Infotainment Active,SET_MODE,Infotainment,按官方路径区域归并,枚举,ACTIVE; INACTIVE; NONE,Vehicle.Cabin.Infotainment.SmartphoneProjection.Active,actuator,string,,Projection activation info.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.SmartphoneProjection.Active,1,,缺失候选,,否,否,是,否/待审
VCC-117,SET_MODE Infotainment Source,SET_MODE,Infotainment,按官方路径区域归并,枚举,BLUETOOTH; USB; WIFI,Vehicle.Cabin.Infotainment.SmartphoneProjection.Source,actuator,string,,Connectivity source selected for projection.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.SmartphoneProjection.Source,1,,缺失候选,,否,否,是,否/待审
VCC-118,SET_MODE MIRROR Active,SET_MODE,MIRROR,按官方路径区域归并,枚举,ACTIVE; INACTIVE; NONE,Vehicle.Cabin.Infotainment.SmartphoneScreenMirroring.Active,actuator,string,,Mirroring activation info.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.SmartphoneScreenMirroring.Active,1,HVAC_SIDE_MIRROR_HEAT; MIRROR_Z_POS; MIRROR_Z_MOVE; MIRROR_Y_POS; MIRROR_Y_MOVE; MIRROR_LOCK; MIRROR_FOLD; MIRROR_AUTO_FOLD_ENABLED; MIRROR_AUTO_TILT_ENABLED,缺失候选,,否,否,是,否/待审
VCC-119,SET_MODE MIRROR Source,SET_MODE,MIRROR,按官方路径区域归并,枚举,BLUETOOTH; USB; WIFI,Vehicle.Cabin.Infotainment.SmartphoneScreenMirroring.Source,actuator,string,,Connectivity source selected for mirroring.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Infotainment.SmartphoneScreenMirroring.Source,1,HVAC_SIDE_MIRROR_HEAT; MIRROR_Z_POS; MIRROR_Z_MOVE; MIRROR_Y_POS; MIRROR_Y_MOVE; MIRROR_LOCK; MIRROR_FOLD; MIRROR_AUTO_FOLD_ENABLED; MIRROR_AUTO_TILT_ENABLED,缺失候选,,否,否,是,否/待审
VCC-120,ENABLE WINDOW 启用,ENABLE,WINDOW,按官方路径区域归并,布尔,,Vehicle.Cabin.IsWindowChildLockEngaged,actuator,boolean,,Is window child lock engaged. True = Engaged. False = Disengaged.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.IsWindowChildLockEngaged,1,WINDOW_POS; WINDOW_MOVE; WINDOW_LOCK,缺失候选,,否,否,是,否/待审
VCC-121,DISABLE WINDOW 停用,DISABLE,WINDOW,按官方路径区域归并,布尔,,Vehicle.Cabin.IsWindowChildLockEngaged,actuator,boolean,,Is window child lock engaged. True = Engaged. False = Disengaged.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.IsWindowChildLockEngaged,1,WINDOW_POS; WINDOW_MOVE; WINDOW_LOCK,缺失候选,,否,否,是,否/待审
VCC-122,SET_MODE Light Color,SET_MODE,Light,按官方路径区域归并,枚举,,Vehicle.Cabin.Light.AmbientLight.Row1.DriverSide.Color; Vehicle.Cabin.Light.AmbientLight.Row1.PassengerSide.Color; Vehicle.Cabin.Light.AmbientLight.Row2.DriverSide.Color; Vehicle.Cabin.Light.AmbientLight.Row2.PassengerSide.Color,actuator,string,,"Hexadecimal color code represented as a 3-byte RGB (i.e. Red, Green, and Blue) value preceded by a hash symbol ""#"". Allowed range ""#000000"" to ""#FFFFFF"".",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Light.AmbientLight.Color,4,TURN_SIGNAL_LIGHT_STATE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; HEADLIGHTS_STATE; HIGH_BEAM_LIGHTS_STATE; FOG_LIGHTS_STATE; HAZARD_LIGHTS_STATE; HEADLIGHTS_SWITCH; HIGH_BEAM_LIGHTS_SWITCH; FOG_LIGHTS_SWITCH; HAZARD_LIGHTS_SWITCH; CABIN_LIGHTS_STATE; CABIN_LIGHTS_SWITCH; READING_LIGHTS_STATE; READING_LIGHTS_SWITCH; STEERING_WHEEL_LIGHTS_STATE; STEERING_WHEEL_LIGHTS_SWITCH; FRONT_FOG_LIGHTS_STATE; FRONT_FOG_LIGHTS_SWITCH; REAR_FOG_LIGHTS_STATE; REAR_FOG_LIGHTS_SWITCH,缺失候选,,否,否,是,否/待审
VCC-123,SET Light Intensity,SET,Light,按官方路径区域归并,连续数值,1..100,Vehicle.Cabin.Light.AmbientLight.Row1.DriverSide.Intensity; Vehicle.Cabin.Light.AmbientLight.Row1.PassengerSide.Intensity; Vehicle.Cabin.Light.AmbientLight.Row2.DriverSide.Intensity; Vehicle.Cabin.Light.AmbientLight.Row2.PassengerSide.Intensity,actuator,uint8,percent,"How much of the maximum possible brightness of the light is used. 1 = Maximum attenuation, 100 = No attenuation (i.e. full brightness).",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Light.AmbientLight.Intensity,4,TURN_SIGNAL_LIGHT_STATE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; HEADLIGHTS_STATE; HIGH_BEAM_LIGHTS_STATE; FOG_LIGHTS_STATE; HAZARD_LIGHTS_STATE; HEADLIGHTS_SWITCH; HIGH_BEAM_LIGHTS_SWITCH; FOG_LIGHTS_SWITCH; HAZARD_LIGHTS_SWITCH; CABIN_LIGHTS_STATE; CABIN_LIGHTS_SWITCH; READING_LIGHTS_STATE; READING_LIGHTS_SWITCH; STEERING_WHEEL_LIGHTS_STATE; STEERING_WHEEL_LIGHTS_SWITCH; FRONT_FOG_LIGHTS_STATE; FRONT_FOG_LIGHTS_SWITCH; REAR_FOG_LIGHTS_STATE; REAR_FOG_LIGHTS_SWITCH,缺失候选,,否,否,是,否/待审
VCC-124,SET_MODE Light Color,SET_MODE,Light,按官方路径区域归并,枚举,,Vehicle.Cabin.Light.InteractiveLightBar.Color,actuator,string,,"Hexadecimal color code represented as a 3-byte RGB (i.e. Red, Green, and Blue) value preceded by a hash symbol ""#"". Allowed range ""#000000"" to ""#FFFFFF"".",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Light.InteractiveLightBar.Color,1,TURN_SIGNAL_LIGHT_STATE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; HEADLIGHTS_STATE; HIGH_BEAM_LIGHTS_STATE; FOG_LIGHTS_STATE; HAZARD_LIGHTS_STATE; HEADLIGHTS_SWITCH; HIGH_BEAM_LIGHTS_SWITCH; FOG_LIGHTS_SWITCH; HAZARD_LIGHTS_SWITCH; CABIN_LIGHTS_STATE; CABIN_LIGHTS_SWITCH; READING_LIGHTS_STATE; READING_LIGHTS_SWITCH; STEERING_WHEEL_LIGHTS_STATE; STEERING_WHEEL_LIGHTS_SWITCH; FRONT_FOG_LIGHTS_STATE; FRONT_FOG_LIGHTS_SWITCH; REAR_FOG_LIGHTS_STATE; REAR_FOG_LIGHTS_SWITCH,缺失候选,,否,否,是,否/待审
VCC-125,SET_MODE Light Effect,SET_MODE,Light,按官方路径区域归并,枚举,,Vehicle.Cabin.Light.InteractiveLightBar.Effect,actuator,string,,Light effect selection from a predefined set of allowed values.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Light.InteractiveLightBar.Effect,1,TURN_SIGNAL_LIGHT_STATE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; HEADLIGHTS_STATE; HIGH_BEAM_LIGHTS_STATE; FOG_LIGHTS_STATE; HAZARD_LIGHTS_STATE; HEADLIGHTS_SWITCH; HIGH_BEAM_LIGHTS_SWITCH; FOG_LIGHTS_SWITCH; HAZARD_LIGHTS_SWITCH; CABIN_LIGHTS_STATE; CABIN_LIGHTS_SWITCH; READING_LIGHTS_STATE; READING_LIGHTS_SWITCH; STEERING_WHEEL_LIGHTS_STATE; STEERING_WHEEL_LIGHTS_SWITCH; FRONT_FOG_LIGHTS_STATE; FRONT_FOG_LIGHTS_SWITCH; REAR_FOG_LIGHTS_STATE; REAR_FOG_LIGHTS_SWITCH,缺失候选,,否,否,是,否/待审
VCC-126,SET Light Intensity,SET,Light,按官方路径区域归并,连续数值,1..100,Vehicle.Cabin.Light.InteractiveLightBar.Intensity,actuator,uint8,percent,"How much of the maximum possible brightness of the light is used. 1 = Maximum attenuation, 100 = No attenuation (i.e. full brightness).",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Light.InteractiveLightBar.Intensity,1,TURN_SIGNAL_LIGHT_STATE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; HEADLIGHTS_STATE; HIGH_BEAM_LIGHTS_STATE; FOG_LIGHTS_STATE; HAZARD_LIGHTS_STATE; HEADLIGHTS_SWITCH; HIGH_BEAM_LIGHTS_SWITCH; FOG_LIGHTS_SWITCH; HAZARD_LIGHTS_SWITCH; CABIN_LIGHTS_STATE; CABIN_LIGHTS_SWITCH; READING_LIGHTS_STATE; READING_LIGHTS_SWITCH; STEERING_WHEEL_LIGHTS_STATE; STEERING_WHEEL_LIGHTS_SWITCH; FRONT_FOG_LIGHTS_STATE; FRONT_FOG_LIGHTS_SWITCH; REAR_FOG_LIGHTS_STATE; REAR_FOG_LIGHTS_SWITCH,缺失候选,,否,否,是,否/待审
